id,imdb_id,title,budget,genre,original_language,overview,popularity,release_date,revenue,runtime,vote_average,vote_count
4462,tt0044552,Diplomatic Courier,,28.0,en,A U.S. agent uses a State Department courier as a spy after Soviets kill his Salzburg contact.,1.722209,13/06/1952,,97,6.5,2
4464,tt0329575,Seabiscuit,87000000.0,18.0,en,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,7.851669,22/07/2003,148336445.0,141,6.8,219
4474,tt0465624,My Super Ex-Girlfriend,,14.0,en,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",12.819565,20/06/2006,60896147.0,95,4.8,453
4475,tt1134629,The Private Lives of Pippa Lee,,35.0,en,"The life you love may be your own.... The wife of a much older man finds herself attracted to their neighbour's son, who is closer to her age.",3.574829,07/07/2009,,98,6.0,50
4476,tt0110322,Legends of the Fall,30000000.0,12.0,en,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",12.199047,16/12/1994,160638883.0,133,7.2,636
4477,tt0118972,The Devil's Own,90000000.0,80.0,en,"Frankie McGuire, one of the IRA's deadliest assassins, draws an American family into the crossfire of terrorism. But when he is sent to the U.S. to buy weapons, Frankie is housed with the family of Tom O'Meara, a New York cop who knows nothing about Frankie's real identity. Their surprising friendship, and Tom's growing suspicions, forces Frankie to choose between the promise of peace or a lifetime of murder.",10.675073,12/03/1997,140807547.0,107,5.9,300
4478,tt0107211,Indecent Proposal,38000000.0,18.0,en,"Robert Redford stars as billionaire John Gage, who offers a down-on-his-luck yuppie husband (Woody Harrelson) $1 million for the opportunity to spend the night with the man's wife (Demi Moore).",7.118123,07/04/1993,266614059.0,117,5.8,300
4479,tt0077936,Les Mis,,18.0,en,"Jean Valjean, convicted of stealing bread, is hounded for decades by the relentless and cruel policeman Javert.",6.290962,27/12/1978,,150,6.1,11
4480,tt0091288,Jean de Florette,4940939.0,18.0,fr,"In a rural French village, an old man and his only remaining relative cast their covetous eyes on an adjoining vacant property. They need its spring water for growing their flowers, and are dismayed to hear that the man who has inherited it is moving in. They block up the spring and watch as their new neighbour tries to keep his crops watered from wells far afield through the hot summer. Though they see his desperate efforts are breaking his health and his wife and daughter's hearts, they think only of getting the water.",4.883274,27/08/1986,,120,7.6,113
4481,tt0091480,Manon of the Spring,,18.0,fr,"In this, the sequel to Jean de Florette, Manon (Beart) has grown into a beautiful young shepherdess living in the idyllic Provencal countryside. She plots vengeance on the men whose greedy conspiracy to acquire her father's land caused his death years earlier.",5.939394,19/11/1986,,120,7.8,103
4482,tt0113149,French Twist,,35.0,fr,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",2.518051,08/02/1995,,95,6.0,43
4483,tt0084589,The Return of Martin Guerre,,9648.0,fr,"During the medieval times, Martin Guerre returns to his hometown in the middle of France, after being away in the war since he was a child. Nobody recognise him, and the people who knew him suspect he is not Martin, but he knows all about his family and friends, even the most unusual things. Is this man really Martin Guerre?",1.233692,12/05/1982,,122,6.7,22
4484,tt0077288,La Cage aux folles,,35.0,fr,Two gay men living in St. Tropez have their lives turned upside down when the son of one of the men announces he is getting married. They try conceal their lifestyle and their ownership of the transvestite club downstairs when the fianc,3.140011,25/10/1978,20424259.0,99,6.9,57
4485,tt0082269,Diva,,28.0,fr,"Jules, a young Parisian postman, secretly records a concert performance given by the opera singer Cynthia Hawkins, whom he idolises. The following day, Jules runs into a woman who is being pursued by armed thugs. Before she is killed, the woman slips an audio cassette into his mail bag...",2.211854,11/03/1981,,117,6.7,37
4486,tt0097635,Jesus of Montreal,,18.0,fr,A group of actors putting on an interpretive Passion Play in Montreal begin to experience a meshing of their characters and their private lives as the production takes form against the growing opposition of the Catholic church.,1.602592,17/05/1989,,119,6.8,21
4488,tt0080761,Friday the 13th,550000.0,27.0,en,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,12.146747,09/05/1980,59754601.0,95,6.4,622
4494,tt0078797,Rapture,,18.0,en,"Jos Sirgado, filmmaker in his thirties, has completed his second film and is deeply unsatisfied for various reasons. One may be that his relationship with the film has nothing to do with what he had imagined, another may be that the heroine of his film has left a deeper mark than expected, or his break with Ana, the protagonist of his first film. On returning home he finds Ana and the heroine of his latest film. Both of them are expecting him as if nothi",0.791425,09/06/1979,,105,5.9,13
4495,tt0070040,The Spirit of the Beehive,,18.0,es,"In the aftermath of the Spanish Civil War, Ana, a sensitive seven-year-old girl in a rural Spanish hamlet is traumatized after a traveling projectionist screens a print of James Whale's 1931 ""Frankenstein"" for the village. The youngster is profoundly disturbed by the scenes in which the monster murders the little girl and is later killed himself by the villagers. She questions her sister about the profundities of life and death and believes her older sibling when she tells her that the monster is not dead, but exists as a spirit inhabiting a nearby barn. When a Loyalist soldier, a fugitive from Franco's victorious army, hides out in the barn, Ana crosses from reality into a fantasy world of her own.",5.446736,08/10/1973,,97,7.5,75
4497,tt0055601,Viridiana,,18.0,es,"Viridiana, a young nun about to take her final vows, pays a visit to her widowed uncle at the request of her Mother Superior.",5.407513,17/05/1961,,90,7.6,93
4498,tt0057643,The Executioner,,35.0,es,"An undertaker gets married to an old executioner's daughter and, although he doesn't like it, must continue the profession of his father-in-law after his retirement.",1.351875,01/09/1963,,87,7.5,18
4499,tt0081323,"Pepi, Luci, Bom",,35.0,es,"Almodovar's first film of life in Madrid during the punk era and not one for the squeamish. He covers everything from drugs and sexual violence, to female masochism.",1.253508,27/10/1980,,82,6.7,25
4507,tt0104545,Jamon Jamon,,35.0,es,"Jose Luis is an executive at his parents underwear factory where his girlfriend Sylvia works on the shop floor. When Sylvia becomes pregnant, Jose Luis promises her that he will marry her, most likely against the wishes of his parents. Jose Luis' mother is determined to break her son's engagement to a girl from a lower-class family, and hires Raul, a potential underwear model and would-be bullfighter to seduce Sylvia.",4.117851,03/09/1992,,95,6.2,60
4512,tt0443680,The Assassination of Jesse James by the Coward Robert Ford,30000000.0,28.0,en,"Outlaw Jesse James is rumored be the 'fastest gun in the West'. An eager recruit into James' notorious gang, Robert Ford eventually grows jealous of the famed outlaw and, when Robert and his brother sense an opportunity to kill James, their murderous action elevates their target to near mythical status.",10.111313,02/09/2007,14711793.0,160,7.0,792
4513,tt0389722,30 Days of Night,30000000.0,27.0,en,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",8.764548,17/10/2007,75505973.0,113,6.2,784
4515,tt0891527,Lions for Lambs,35000000.0,28.0,en,"Three stories told simultaneous in ninety minutes of real time: a Republican Senator who's a presidential hopeful gives an hour-long interview to a skeptical television reporter, detailing a strategy for victory in Afghanistan; two special forces ambushed on an Afghani ridge await rescue as Taliban forces close in; a poli-sci professor at a California college invites a student to re-engage.",5.80986,22/10/2007,63215872.0,92,6.0,223
4516,tt0778784,My Best Friend,,35.0,fr,"Catherine refuses to believe that her business partner, the unlikeable Franois, has a best friend, so she challenges him to set up an introduction. Scrambling to find someone willing to pose as his best pal, Fran",7.37236,12/09/2006,,90,6.1,59
4517,tt0414055,Elizabeth: The Golden Age,55000000.0,18.0,en,"When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard to the lives of her people.",7.608243,09/09/2007,74237563.0,114,6.6,310
4518,tt0127536,Elizabeth,30000000.0,18.0,en,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",7.566321,13/09/1998,82150642.0,124,7.2,346
4519,tt0825244,Conversations with My Gardener,,35.0,fr,"A successful artist, weary of Parisian life and on the verge of divorce, returns to the country to live in his childhood house. He needs someone to make a real vegetable garden again out of the wilderness it has become. The gardener happens to be a former schoolfriend. A warm, fruitful conversation starts between the two men.",1.732983,06/06/2007,,109,6.4,24
4520,tt0857265,Sleuth,,18.0,en,"On his sprawling country estate, an aging writer matches wits with the struggling actor who has stolen his wife's heart.",7.612498,12/10/2007,342835.0,86,6.4,154
4523,tt0461770,Enchanted,85000000.0,35.0,en,"The beautiful princess Giselle is banished by an evil queen from her magical, musical animated land and finds herself in the gritty reality of the streets of modern-day Manhattan. Shocked by this strange new environment that doesn't operate on a ""happily ever after"" basis, Giselle is now adrift in a chaotic world badly in need of enchantment. But when Giselle begins to fall in love with a charmingly flawed divorce lawyer who has come to her aid - even though she is already promised to a perfect fairy tale prince back home - she has to wonder: Can a storybook view of romance survive in the real world?",11.447798,20/11/2007,340487652.0,107,6.6,1512
4529,tt0060295,The Defector,,28.0,en,"Professor Bower, an American physicist, is effectively blackmailed by a shady CIA agent named Adams to help the CIA obtain secret microfilm from a defecting Russian scientist. The reluctant Bower travels to East Germany undercover as an antiques collector where he encounters Heinzmann, an East German fellow physicist, who is also a secret agent. Heinzmann is aware of Bower's meeting with Adams and his intention to steal the microfilm, however their mutual respect for one another's tactics complicate the proceedings.",0.222979,20/10/1966,,106,7.0,2
4538,tt0838221,The Darjeeling Limited,16000000.0,12.0,en,"Three American brothers who have not spoken to each other in a year set off on a train voyage across India with a plan to find themselves and bond with each other -- to become brothers again like they used to be. Their ""spiritual quest"", however, veers rapidly off-course (due to events involving over-the-counter pain killers, Indian cough syrup, and pepper spray).",6.493474,29/09/2007,24377151.0,91,7.1,876
4539,tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,,99.0,en,"A chronicle of the production problems  including bad weather, actors' health, war near the filming locations, and more ",4.617117,06/09/1991,,96,8.0,61
4540,tt0021836,Emil and the Detectives,,35.0,de,"When a suspicious man bribes Emil with chocolate in return for a bundle of cash, the young lad thinks of a plan to catch him.",0.54007,02/12/1931,,75,4.3,6
4543,tt0085959,The Meaning of Life,,35.0,en,"Life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid London insurance company which transforms before our eyes into a pirate ship. Then there's the National Health doctors who try to claim a healthy liver from a still-living donor. The world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise.",11.085432,31/03/1983,,107,7.2,506
4546,tt0072824,The Count of Monte-Cristo,,28.0,en,"A TV adaptation of the classic Alexandre Dumas novel. Edmond Dantes is falsely accused by those jealous of his good fortune, and is sentenced to spend the rest of his life in the notorious island prison, Chateau d'If. While imprisoned, he meets the Abbe Faria, a fellow prisoner whom everyone believes to be mad. The Abbe tells Edmond of a fantastic treasure hidden away on a tiny island, that only he knows the location of. After many years in prison, the old Abbe dies, and Edmond escapes disguised as the dead body. Now free, Edmond must find the treasure the Abbe told him of, so he can use the new-found wealth to exact revenge on those who have wronged him.",4.946081,10/01/1975,,119,6.1,30
4547,tt0258000,Panic Room,48000000.0,80.0,en,"Trapped in their New York brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced Meg Altman and her young daughter Sarah play a deadly game of cat-and-mouse with three intruders - Burnham, Raoul and Junior - during a brutal home invasion. But the room itself is the focal point because what the intruders really want is inside it.",14.969502,29/03/2002,196397415.0,111,6.6,1303
4548,tt0167565,The Count of Monte Cristo,,18.0,fr,"After nearly 20 years in prison, Edmond Dantes escapes the fortress Chateau d'If. He returns as the Count of Monte Cristo and recognizes that his love Mercedes has married another man. Now, he is only driven by revenge on the people who falsely accused him.",3.662748,07/09/1998,,400,7.0,45
4550,tt0451094,Sympathy for Lady Vengeance,,18.0,ko,"After a 13-year imprisonment for the kidnap and murder of a 6 year old boy, beautiful Lee Guem-ja starts seeking revenge on the man that was really responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal. But will her actions lead to the relief she seeks?",7.400261,29/07/2005,23803308.0,115,7.4,362
4551,tt0377471,Be Cool,53000000.0,35.0,en,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music exec on the way.",13.314233,04/03/2005,95226116.0,118,5.4,296
4552,tt0365376,A Tale of Two Sisters,110.0,18.0,ko,"A recently released patient from a mental institution returns home with her sister, only to face disturbing events between her stepmother and the ghosts haunting their house- all of which are connected to a dark past in the family's history.",6.247028,13/06/2003,,115,7.0,234
4553,tt0361862,The Machinist,5000000.0,53.0,en,"The Machinist is the story of Trevor Reznik, a lathe-operator who is dying of insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",10.737565,09/02/2004,8203235.0,101,7.3,1280
4556,tt0446750,Nightwatching,,18.0,en,"An extravagant, exotic and moving look at Rembrandt's romantic and professional life, and the controversy he created by the identification of a murderer in the painting The Night Watch.",0.925278,06/09/2007,,135,6.6,15
4558,tt0041719,Orpheus,,18.0,fr,"At the Caf des Potes in Paris, a fight breaks out between the poet Orphe (Jean Marais) and a group of resentful upstarts. A rival poet, Cgeste (Edouard Dermit), is killed, and a mysterious princess (Mara Casares) in",5.017839,29/09/1950,,95,8.0,46
4561,tt0073115,The Story of O,,18.0,fr,"The beautiful O is taken by her boyfriend, Rene, to a bizarre retreat, where she is trained in bondage and sexual perversion...",5.100454,28/08/1975,,97,5.7,40
4564,tt1000774,Sex and the City,65000000.0,35.0,en,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,9.170332,12/05/2008,415252786.0,145,6.0,525
4566,tt0465538,Michael Clayton,25000000.0,18.0,en,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,7.857078,28/09/2007,92991835.0,119,6.6,508
4578,tt0062979,Flesh,,18.0,en,"A heroin junkie works as a prostitute to support his habit and fund an abortion needed by the girlfriend of his lesbian wife. His seedy encounters with delusional and damaged clients, and dates with drag queens and hustlers are heavy on sex, drugs and decadence.",1.100836,16/12/1968,,105,7.0,6
4579,tt0068688,Heat,,35.0,en,"Former child star Joe Davis (Joe Dallesandro), reduced to living in a cheap Hollywood motel while struggling for acting jobs, is lusted after by nearly every woman he meets, including Jessica Todd (Andrea Feldman), a tightly wound feminist who has recently come out as a lesbian. When Jessica's mother, Sally (Sylvia Miles), an emotionally needy has-been actress, meets Joe, she moves him into her enormous, tacky mansion as her new boy toy and attempts to get him acting work.",0.466019,06/10/1972,,102,6.3,6
4580,tt0073196,Je t'aime moi non plus,,18.0,fr,A waitress with boyish looks and the gay driver of a garbage truck fall in love.,0.690072,10/03/1976,,90,7.7,10
4584,tt0114388,Sense and Sensibility,16500000.0,18.0,en,"Rich Mr. Dashwood dies, leaving his second wife and her daughters poor by the rules of inheritance. Two daughters are the titular opposites.",10.673167,13/12/1995,135000000.0,136,7.2,364
4587,tt0100140,Mermaids,31000000.0,35.0,en,"Fifteen-year-old Charlotte Flax is tired of her wacky mom moving their family to a different town any time she feels it is necessary. When they move to a small Massachusetts town and Mrs. Flax begins dating a shopkeeper, Charlotte and her 9-year-old sister, Kate, hope that they can finally settle down. But when Charlotte's attraction to an older man gets in the way, the family must learn to accept each other for who they truly are.",5.55237,14/12/1990,35419397.0,110,6.5,124
4588,tt0808357,"Lust, Caution",15000000.0,28.0,zh,"During World War II a secret agent must seduce, then assassinate an official who works for the Japanese puppet government in Shanghai. Her mission becomes clouded when she finds herself falling in love with the man she is assigned to kill.",6.96177,28/09/2007,,156,6.8,177
4592,tt0289889,Carolina,,35.0,en,"Carolina is a 2003 romantic comedy film directed by Marleen Gorris, starring Julia Stiles, Shirley MacLaine, Alessandro Nivola, Mika Boorem, Randy Quaid, and Jennifer Coolidge. Lisa Sheridan has a cameo role in the film, and Barbara Eden has the uncredited part of Daphne. It is set in Los Angeles, California. Shot in 2003, the film failed to find a distributor and was released direct-to-video in 2005.",2.537388,04/07/2003,,97,5.5,21
4593,tt0068361,The Discreet Charm of the Bourgeoisie,800000.0,35.0,fr,"A surreal, virtually plotless series of dreams centered around six middle-class people and their consistently interrupted attempts to have a meal together.",4.8779,15/09/1972,,101,7.4,140
4595,tt0040497,Jour de F,,35.0,fr,"Jour de fte tells the story of an inept and easily-distracted French mailman who frequently interrupts his duties to converse with the local inhabitants, as well as inspect the traveling fair that has come to his small community. Influenced by too much wine and a newsreel account of rapid transportation methods used by the United States postal syst",2.058081,04/05/1949,,76,7.2,37
4597,tt0913354,Armored,20000000.0,28.0,en,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",9.951662,04/12/2009,22942221.0,88,5.5,211
4599,tt0350028,Raising Helen,50000000.0,18.0,en,"Helen Harris has a glamorous, big-city life working for one of New York's hottest modeling agencies. But suddenly her free-spirited life gets turned upside down when she must chose between the life she's always loved, and the new loves of her life!",12.448933,27/05/2004,49718611.0,119,5.9,195
4612,tt0300902,Absolon,,28.0,en,"In the near future, a virus has infected everyone on the planet, and Absolon is a drug that everyone must take to stay alive. One corporation controls the drug. Murchison is the leader of this firm. A scientist who was researching the virus is found murdered, and Norman Scott is the policeman who investigates the crime.",4.113554,01/01/2003,,96,4.3,24
4613,tt0286947,Scorched,,35.0,en,"Three bank tellers. One goal: knock the place over. The ultimate inside jobs, plotted by three people with nothing to lose.",4.163428,17/05/2003,,95,5.4,33
4614,tt0164184,The Sum of All Fears,68000000.0,53.0,en,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.",9.268136,31/05/2002,193000000.0,124,5.9,447
4627,tt0772181,Krabat and the Legend of the Satanic Mill,8000000.0,28.0,de,"A 14-year-old orphan named Krabat flees the horrors of the 30 Years War by becoming an apprentice to an ominous master of a mysterious mill. Krabat is not only taught the craft of milling, but is also instructed in the sinister world of the darker arts. When the life of his friend and protector is threatened, Krabat must struggle to free himself from an evil sorcerer's control in a gripping fight for freedom, friendship and love.",4.562917,07/09/2008,,120,6.1,63
4628,tt0083891,Enigma,,12.0,en,"Five highly-trained KGB agents are sent to the west to assassinate several Soviet dissidents. In order to stop the diabolical plot, an American agent must infiltrate Soviet intelligence and obtain information from a Russian computer.",0.778734,28/01/1983,,122,5.8,5
4629,tt0465436,December Boys,4000000.0,18.0,en,"For many years, four teenage orphans at an Australian outback convent have watched their younger comrades find new parents, and realize that they may never be adopted. The Reverend Mother sends the four boys away on a seaside vacation, where they meet Teresa and Fearless, a couple who would make perfect parents. The youths compete with one another to be the one Teresa and Fearless decide to adopt.",4.661689,20/09/2007,46474.0,105,6.2,79
4638,tt0425112,Hot Fuzz,12000000.0,80.0,en,"Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",13.535195,14/02/2007,80573774.0,121,7.4,2252
4639,tt0092641,Best Seller,,28.0,en,"Hit man Cleve approaches writer/cop Dennis about a story for his next book: How Cleve made a living, working for one of the most powerful politicians in the country. To get the story right, they travel around the country to gather statements and evidence, while strong forces use any means they can to keep the story untold.",2.173823,25/09/1987,4278150.0,95,6.3,26
4641,tt0494716,Read It and Weep,,35.0,en,A young girl turns into an A-List celebrity over night when her private journal is accidently published and becomes a best-seller.,3.627385,21/07/2006,,90,5.3,44
4643,tt0406816,The Guardian,70000000.0,28.0,en,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",10.031817,28/09/2006,55011732.0,139,6.8,394
4644,tt0924134,The Year of Getting to Know Us,,35.0,en,"A commitment-phobic man reunites with his estranged, ailing father and comes to terms with his own childhood.",2.515378,24/01/2008,,90,4.4,6
4645,tt0094407,dipussi,,35.0,de,"Paul Winkelmann (Loriot) is the CEO of a successful business in Hamburg that he took over after the death of his father eight years ago. But he is still strongly dominated by his 78 year old mother who cares for him as a child, and who cannot understand why he took an apartment on his own after all these years. The real ""problem"" starts when Paul gets to know psychologist Margarethe TIetze (Evelyn Hamann) whose relationship to her parents is also not so easy after all",2.238474,10/03/1988,,88,6.7,36
4652,tt0183126,The Golden Goose,,14.0,de,,0.486657,26/09/1964,,67,6.5,4
4657,tt0382765,Jindabyne,,80.0,en,"Stewart Kane, an Irishman living in the Australian town of Jindabyne, is on a fishing trip in isolated hill country with three other men when they discover the body of a murdered girl in the river. Rather than return to the town immediately, they continue fishing and report their gruesome find days later. The story of a murder and a marriage - a film about the things that haunt us.",1.625032,20/07/2006,,123,5.7,25
4658,tt0488508,Arctic Tale,,99.0,en,"Arctic Tale is a 2007 documentary film from the National Geographic Society about the life cycle of a walrus and her calf, and a polar bear and her cubs, in a similar vein to the 2005 hit production March of the Penguins, also from National Geographic.",1.499028,17/06/2007,,86,6.6,8
4676,tt0340137,Grande ,,35.0,fr,"Paul and Agnes have been going out for quite a while and Agnes is shocked to learn that he'd rather live with two roommates on campus than move in with her. As soon as he meets one of his roommates, Louis-Anault, Paul's behavior changes - he is attracted to Louis without realizing so himself. Agnes, on the other hand, gets quite jealous and offers a bet: Whoever gets to have Louis-Anault first, wins... If she does, Paul will no longer explore his homosexual desires, if he does - she'll walk away. Meanwhile, Paul meets Mecir, a young Arab worker, who shows him there's more to life than elite colleges...",0.717425,04/02/2004,,110,6.0,12
4680,tt0069967,Two Men in Town,,80.0,fr,"A former bank robber is released after 10 years in prison. He gets help from a social-worker, but gets harassed by an old cop from his past.",2.740764,24/10/1973,,100,6.8,22
4683,tt0069442,A Gorgeous Girl Like Me,,35.0,fr,"Stanislas Previne is a young sociologist, preparing a thesis on criminal women. He chooses Camille Bliss as his subject of study and begins to visit her in prison for interviews. Camille became acquainted with trouble at a young age and justifies her actions by ""fate-bets.""  She is currently in prison for allegedly murdering one of her lovers. As she tells Stanislas of her life and love affairs, his interest in her grows to more than just professional.  Can he resist her charm?",0.326486,13/09/1972,457163.0,98,7.2,8
4688,tt0445922,Across the Universe,,12.0,en,"Musical based on The Beatles songbook and set in the 60s England, America, and Vietnam. The love story of Lucy and Jude is intertwined with the anti-war movement and social protests of the 60s.",9.161581,14/09/2007,,133,7.1,419
4689,tt0310775,Sympathy for Mr. Vengeance,4000000.0,28.0,ko,"This is the story of Ryu, a deaf man, and his sister, who requires a kidney transplant. Ryu's boss, Park, has just laid him off, and in order to afford the transplant, Ryu and his girlfriend develop a plan to kidnap Park's daughter. Things go horribly wrong, and the situation spirals rapidly into a cycle of violence and revenge.",6.314697,29/03/2002,1954937.0,121,7.3,302
4695,tt0102629,Pappa ante Portas,,35.0,de,"Der Einkaufsdirektor Heinrich Lohse (Loriot) wird berraschend in den Vorruhestand geschickt. Seiner Familie verkndet er die freudige Botschaft, dass er fortan seine Erfahrungen der Familie und dem Haushalt zugute kommen lassen will. Heinrich versucht sogleich die Lebensmitteleink",1.844696,21/02/1991,,84,7.4,31
4701,tt0052270,A Tale of Two Cities,,18.0,en,"British barrister Sydney Carton lives an insubstantial and unhappy life. He falls under the spell of Lucie Manette, but Lucie marries Charles Darnay. When Darnay goes to Paris to rescue an imprisoned family retainer, he becomes entangled in the snares of the brutal French Revolution and is himself jailed and condemned to the guillotine. But Sydney Carton, in love with a woman he cannot have, comes up with a daring plan to save her husband.",2.584719,07/02/1958,,115,6.1,9
4703,tt0071385,Daisy Miller,2000000.0,18.0,en,"In this comedy of manners, the American Winterbourne tries to figure out the bright and bubbly Daisy Miller, only to be helped and hindered by false judgments from their fellow friends.",1.053839,22/05/1974,,91,5.8,5
4704,tt0072665,At Long Last Love,6000000.0,35.0,en,"Four socialites unexpectedly clash: heiress Brooke Carter runs into gambler Johnny Spanish at the race track while playboy Michael O. Pritchard nearly runs into stage star Kitty O'Kelly with his car. Backstage at Kitty's show, it turns out she and Brooke are old friends who attended public school together. The foursome do the town, accompanied by Brooke's companion Elizabeth, who throws herself at Michael's butler and chauffeur Rodney James.",0.619076,01/03/1975,1500000.0,118,5.6,8
4705,tt0074682,The Sensuous Nurse,,35.0,it,Greedy relatives hire a sensual caregiver to hasten the demise of a wealthy count suffering from a heart condition.,1.592784,19/12/1975,,90,6.4,4
4706,tt0079428,The Lady Vanishes,,9648.0,en,"Remake of Alfred Hitchcock's 1938 classic. On the eve of the Second World War, a train carrying an assortment of passengers, pulls out of a small town in Bavaria. When one of the passengers, a kindly old lady, mysteriously disappears the other passengers are led into confrontation with the Nazis and a desperate race for freedom.",1.146957,30/04/1979,,97,6.4,13
4708,tt0060814,Is Paris Burning?,,10752.0,fr,"The title is Adolf Hitler's question to his chief of staff Alfred Jodl on the eve of the liberation of Paris (August 25): the military governor of Paris, General Dietrich von Choltitz, had been ordered to destroy Paris rather than let it fall undamaged into the hands of the Allies, but von Choltitz disobeyed.The film follows historical events as U.S. General Dwight D. Eisenhower, head of the Allied invasion, refuses to divert troops to liberate Paris. His hand is forced by the French military leader, Philippe Leclerc, and by a Resistance uprising in the city. Von Choltitz keeps details of the uprising from the German high command in an effort to save the city being destroyed in retaliation. The film follows his turmoil as a soldier and as the man who doesn't wish to be seen by history as the cause of a beautiful city's destruction.",2.076076,26/10/1966,,175,7.2,25
4709,tt0048104,Holiday for Henrietta,,35.0,fr,"Two scriptwriters argue about the fate of Henrietta, a charming and gamine shopgirl. One favors a comical path for their heroine, who is overcome with sentimental love for a young photographer on Bastille Day. The other has a more thrilling and dastardly fate in mind for her. Among the film's irresistible conceits is Hildegarde Neff as an oversexed circus bareback rider.",0.001197,17/12/1952,,118,0.0,0
4710,tt0060675,Masculin F,,18.0,fr,"The film stars French New Wave icon Jean-Pierre Laud as Paul, a romantic young idealist and literary lion-",3.774605,22/03/1966,,110,7.6,66
4722,tt0106452,Body Snatchers,13000000.0,27.0,en,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",6.559693,09/06/1993,428868.0,87,5.8,102
4723,tt0405336,Southland Tales,17000000.0,35.0,en,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",6.242588,15/05/2006,374743.0,144,5.2,154
4727,tt0058135,The Gendarme of St. Tropez,,35.0,fr,"The ambitious police officer Cruchot (Louis de Funs) is transferred to St. Tropez. He's struggling with crimes such as persistent nude swimming, but even more with his teenage daughter, who's trying to impress her ri",6.479033,08/09/1964,,89,6.8,132
4728,tt0060450,The Gendarme in New York,,35.0,fr,"The second installment of Gendarmes series, tells the story of Sergeant Cruchot (Louis De Funes), who, together with his faithful comrades, has been sent to the International Congress of Gendarmerie in N.Y.",4.363057,28/10/1965,,95,6.1,71
4729,tt0063005,The Gendarme Gets Married,,35.0,fr,"The Saint-Tropez police launch a major offensive against dangerous drivers. Marechal Cruchot (Louis de Funs) relishes the assignment, which he pursues with a manic zeal. Cruchot is after an offending driver, who turns out to be Jos",4.269485,30/10/1968,,90,6.5,80
